customer_id,trans_date,tran_amount,response,month,year,day,month_year,Segment
CS5117,2014-06-04,53,0,6,2014,4,2014-06,High Value
CS5317,2013-10-25,60,0,10,2013,25,2013-10,High Value
CS6065,2013-10-20,97,0,10,2013,20,2013-10,High Value
CS5597,2013-05-27,102,0,5,2013,27,2013-05,High Value
CS5525,2012-07-24,100,0,7,2012,24,2012-07,High Value
CS2786,2014-02-20,59,0,2,2014,20,2014-02,High Value
CS3415,2015-03-07,47,1,3,2015,7,2015-03,High Value
CS1867,2014-10-08,41,0,10,2014,8,2014-10,High Value
CS2708,2011-10-26,68,1,10,2011,26,2011-10,High Value
CS2434,2012-08-29,62,1,8,2012,29,2012-08,High Value
CS5485,2011-10-25,92,0,10,2011,25,2011-10,High Value
CS2705,2014-12-10,59,0,12,2014,10,2014-12,High Value
CS4741,2013-11-11,90,0,11,2013,11,2013-11,High Value
CS5789,2011-07-25,70,0,7,2011,25,2011-07,High Value
CS4503,2011-10-30,83,1,10,2011,30,2011-10,High Value
CS2739,2012-09-26,101,0,9,2012,26,2012-09,High Value
CS4392,2012-03-02,94,0,3,2012,2,2012-03,High Value
CS4691,2011-12-29,47,0,12,2011,29,2011-12,High Value
CS4004,2011-12-14,77,0,12,2011,14,2011-12,High Value
CS4418,2012-04-10,71,0,4,2012,10,2012-04,High Value
CS2599,2013-05-15,104,0,5,2013,15,2013-05,High Value
CS2369,2013-06-14,57,0,6,2013,14,2013-06,High Value
CS1493,2015-02-22,91,0,2,2015,22,2015-02,High Value
CS4895,2012-04-15,44,0,4,2012,15,2012-04,High Value
CS4068,2013-07-09,76,0,7,2013,9,2013-07,High Value
CS3022,2011-12-06,83,0,12,2011,6,2011-12,High Value
CS5446,2011-09-23,92,0,9,2011,23,2011-09,High Value
CS2453,2011-06-20,75,0,6,2011,20,2011-06,High Value
CS3820,2014-02-11,54,1,2,2014,11,2014-02,High Value
CS5269,2014-11-13,40,0,11,2014,13,2014-11,Medium Value
CS3929,2013-08-24,40,1,8,2013,24,2013-08,High Value
CS1462,2012-10-09,38,1,10,2012,9,2012-10,High Value
CS4654,2013-05-27,67,0,5,2013,27,2013-05,High Value
CS5141,2012-10-23,88,1,10,2012,23,2012-10,High Value
CS2542,2014-12-17,53,0,12,2014,17,2014-12,High Value
CS5658,2013-11-03,36,1,11,2013,3,2013-11,High Value
CS5231,2012-08-28,96,0,8,2012,28,2012-08,High Value
CS4349,2012-07-06,48,0,7,2012,6,2012-07,High Value
CS5899,2015-02-20,86,0,2,2015,20,2015-02,Medium Value
CS2960,2013-04-20,83,0,4,2013,20,2013-04,High Value
CS3072,2011-08-11,67,0,8,2011,11,2011-08,High Value
CS3985,2012-05-15,60,0,5,2012,15,2012-05,High Value
CS3876,2015-01-27,71,0,1,2015,27,2015-01,High Value
CS4726,2014-06-11,46,0,6,2014,11,2014-06,Medium Value
CS3080,2014-05-26,39,0,5,2014,26,2014-05,High Value
CS2989,2014-04-16,97,0,4,2014,16,2014-04,High Value
CS3731,2014-11-22,86,0,11,2014,22,2014-11,High Value
CS1888,2014-11-16,53,0,11,2014,16,2014-11,High Value
CS3177,2013-02-26,95,0,2,2013,26,2013-02,High Value
CS3652,2013-12-30,62,0,12,2013,30,2013-12,High Value
CS4497,2012-04-14,72,0,4,2012,14,2012-04,High Value
CS4930,2011-07-19,55,0,7,2011,19,2011-07,High Value
CS6095,2013-10-12,55,0,10,2013,12,2013-10,High Value
CS2693,2012-12-13,60,0,12,2012,13,2012-12,High Value
CS3935,2015-02-03,56,0,2,2015,3,2015-02,High Value
CS1302,2011-11-19,62,0,11,2011,19,2011-11,High Value
CS2394,2011-06-24,54,0,6,2011,24,2011-06,High Value
CS1414,2011-07-16,79,0,7,2011,16,2011-07,High Value
CS5337,2013-08-12,58,0,8,2013,12,2013-08,Medium Value
CS4860,2011-09-18,60,0,9,2011,18,2011-09,High Value
CS1278,2011-10-26,87,0,10,2011,26,2011-10,High Value
CS5131,2014-11-08,82,0,11,2014,8,2014-11,High Value
CS3309,2012-12-23,67,0,12,2012,23,2012-12,High Value
CS3143,2013-01-14,46,0,1,2013,14,2013-01,High Value
CS5444,2012-10-09,61,0,10,2012,9,2012-10,High Value
CS4422,2011-10-11,59,0,10,2011,11,2011-10,High Value
CS3760,2014-02-27,92,0,2,2014,27,2014-02,High Value
CS5036,2012-12-22,98,0,12,2012,22,2012-12,High Value
CS4349,2011-11-02,67,0,11,2011,2,2011-11,High Value
CS2838,2012-01-24,95,1,1,2012,24,2012-01,High Value
CS2916,2014-06-01,74,1,6,2014,1,2014-06,High Value
CS2508,2012-01-25,48,0,1,2012,25,2012-01,High Value
CS5181,2014-05-25,77,0,5,2014,25,2014-05,High Value
CS5126,2012-05-30,98,0,5,2012,30,2012-05,High Value
CS2703,2013-08-01,54,1,8,2013,1,2013-08,High Value
CS3026,2012-03-30,76,0,3,2012,30,2012-03,High Value
CS1760,2012-07-16,82,1,7,2012,16,2012-07,High Value
CS5934,2014-03-31,89,1,3,2014,31,2014-03,High Value
CS4791,2015-02-04,102,0,2,2015,4,2015-02,High Value
CS2568,2012-03-15,43,0,3,2012,15,2012-03,High Value
CS3128,2013-12-02,67,0,12,2013,2,2013-12,High Value
CS4442,2014-05-10,105,1,5,2014,10,2014-05,High Value
CS3081,2012-02-20,85,0,2,2012,20,2012-02,High Value
CS3710,2014-10-07,86,1,10,2014,7,2014-10,High Value
CS3338,2011-11-18,84,0,11,2011,18,2011-11,High Value
CS1737,2012-10-01,89,0,10,2012,1,2012-10,High Value
CS4417,2014-02-17,69,0,2,2014,17,2014-02,High Value
CS3545,2013-04-22,37,0,4,2013,22,2013-04,High Value
CS2150,2011-11-12,51,0,11,2011,12,2011-11,High Value
CS4000,2012-12-31,53,0,12,2012,31,2012-12,High Value
CS3078,2013-05-30,58,0,5,2013,30,2013-05,High Value
CS5747,2015-01-09,69,0,1,2015,9,2015-01,High Value
CS5143,2014-05-01,36,0,5,2014,1,2014-05,High Value
CS4126,2014-04-28,84,0,4,2014,28,2014-04,Medium Value
CS4457,2013-03-09,77,1,3,2013,9,2013-03,High Value
CS2522,2013-09-12,38,0,9,2013,12,2013-09,High Value
CS2295,2013-05-05,61,0,5,2013,5,2013-05,High Value
CS2898,2014-07-14,104,0,7,2014,14,2014-07,High Value
CS1196,2014-02-07,51,0,2,2014,7,2014-02,High Value
CS5897,2013-04-13,35,0,4,2013,13,2013-04,High Value
CS3357,2012-10-04,37,0,10,2012,4,2012-10,High Value
CS2104,2015-02-05,36,0,2,2015,5,2015-02,High Value
CS3038,2015-02-16,64,0,2,2015,16,2015-02,High Value
CS2202,2012-02-17,85,0,2,2012,17,2012-02,High Value
CS4063,2014-09-10,49,0,9,2014,10,2014-09,High Value
CS4608,2014-09-16,45,0,9,2014,16,2014-09,High Value
CS5870,2014-08-25,57,0,8,2014,25,2014-08,High Value
CS2717,2013-05-29,92,0,5,2013,29,2013-05,Medium Value
CS6019,2014-06-09,70,1,6,2014,9,2014-06,High Value
CS1948,2013-12-16,66,0,12,2013,16,2013-12,High Value
CS2077,2011-07-06,36,0,7,2011,6,2011-07,Medium Value
CS5711,2013-02-19,95,0,2,2013,19,2013-02,High Value
CS5787,2013-06-25,73,0,6,2013,25,2013-06,High Value
CS1730,2014-01-21,64,0,1,2014,21,2014-01,High Value
CS4329,2012-12-29,53,0,12,2012,29,2012-12,High Value
CS2204,2014-07-11,97,0,7,2014,11,2014-07,High Value
CS5190,2012-03-09,51,0,3,2012,9,2012-03,High Value
CS2235,2011-11-06,96,0,11,2011,6,2011-11,High Value
CS3228,2013-04-03,39,1,4,2013,3,2013-04,High Value
CS4029,2012-05-15,44,0,5,2012,15,2012-05,High Value
CS5769,2013-11-06,73,0,11,2013,6,2013-11,High Value
CS3355,2014-12-11,94,0,12,2014,11,2014-12,High Value
CS4718,2011-10-28,36,0,10,2011,28,2011-10,High Value
CS5722,2011-10-27,105,0,10,2011,27,2011-10,High Value
CS5826,2014-01-01,42,0,1,2014,1,2014-01,High Value
CS1982,2014-04-08,98,0,4,2014,8,2014-04,High Value
CS1204,2012-10-05,39,0,10,2012,5,2012-10,High Value
CS1237,2013-09-03,41,0,9,2013,3,2013-09,High Value
CS2598,2012-10-25,96,0,10,2012,25,2012-10,High Value
CS4335,2014-07-06,61,0,7,2014,6,2014-07,Medium Value
CS2487,2014-04-01,83,0,4,2014,1,2014-04,High Value
CS5162,2014-08-18,86,0,8,2014,18,2014-08,High Value
CS5858,2012-09-01,55,1,9,2012,1,2012-09,High Value
CS1238,2011-07-22,82,0,7,2011,22,2011-07,High Value
CS3859,2012-02-26,58,1,2,2012,26,2012-02,High Value
CS5203,2014-05-20,83,0,5,2014,20,2014-05,High Value
CS4759,2013-09-13,50,0,9,2013,13,2013-09,High Value
CS4844,2014-07-16,46,0,7,2014,16,2014-07,High Value
CS3730,2012-08-13,100,1,8,2012,13,2012-08,High Value
CS1718,2014-02-21,81,0,2,2014,21,2014-02,High Value
CS1146,2014-11-14,62,0,11,2014,14,2014-11,High Value
CS6055,2011-10-25,70,1,10,2011,25,2011-10,High Value
CS2809,2012-01-20,36,1,1,2012,20,2012-01,High Value
CS4016,2013-03-20,55,1,3,2013,20,2013-03,High Value
CS1774,2012-01-07,76,0,1,2012,7,2012-01,High Value
CS5988,2011-11-02,92,0,11,2011,2,2011-11,High Value
CS2485,2011-11-09,53,1,11,2011,9,2011-11,High Value
CS5268,2012-07-28,55,0,7,2012,28,2012-07,High Value
CS5592,2014-01-17,63,0,1,2014,17,2014-01,High Value
CS1576,2013-07-25,93,0,7,2013,25,2013-07,High Value
CS5305,2011-08-25,55,1,8,2011,25,2011-08,High Value
CS3581,2014-04-24,61,0,4,2014,24,2014-04,High Value
CS4219,2013-06-11,53,0,6,2013,11,2013-06,High Value
CS1843,2012-11-21,97,0,11,2012,21,2012-11,High Value
CS3357,2014-10-20,38,0,10,2014,20,2014-10,High Value
CS1507,2014-01-31,48,0,1,2014,31,2014-01,High Value
CS4598,2012-05-09,36,0,5,2012,9,2012-05,High Value
CS3139,2013-11-06,52,0,11,2013,6,2013-11,High Value
CS5939,2014-11-22,56,0,11,2014,22,2014-11,High Value
CS1194,2013-06-27,37,0,6,2013,27,2013-06,High Value
CS1225,2015-01-28,38,0,1,2015,28,2015-01,Medium Value
CS5091,2014-08-23,90,0,8,2014,23,2014-08,Medium Value
CS2867,2011-09-20,47,1,9,2011,20,2011-09,High Value
CS2767,2014-07-06,94,0,7,2014,6,2014-07,High Value
CS5466,2014-03-09,38,0,3,2014,9,2014-03,High Value
CS3401,2014-02-05,86,1,2,2014,5,2014-02,High Value
CS3623,2013-01-14,44,0,1,2013,14,2013-01,High Value
CS4689,2013-10-22,104,0,10,2013,22,2013-10,Medium Value
CS3630,2012-01-02,53,0,1,2012,2,2012-01,High Value
CS1184,2012-08-26,74,0,8,2012,26,2012-08,High Value
CS3950,2014-03-14,60,1,3,2014,14,2014-03,High Value
CS4651,2012-09-09,101,0,9,2012,9,2012-09,High Value
CS6014,2014-10-27,74,0,10,2014,27,2014-10,High Value
CS1664,2013-04-18,100,0,4,2013,18,2013-04,High Value
CS1601,2011-09-06,79,0,9,2011,6,2011-09,High Value
CS4534,2013-11-01,91,0,11,2013,1,2013-11,High Value
CS4774,2012-08-25,80,0,8,2012,25,2012-08,High Value
CS3796,2013-05-30,94,0,5,2013,30,2013-05,High Value
CS3378,2014-06-02,71,0,6,2014,2,2014-06,Medium Value
CS3511,2014-12-16,73,0,12,2014,16,2014-12,High Value
CS3700,2014-07-15,97,0,7,2014,15,2014-07,Medium Value
CS4324,2014-08-19,105,0,8,2014,19,2014-08,High Value
CS2704,2012-06-21,71,0,6,2012,21,2012-06,High Value
CS5907,2013-03-02,49,0,3,2013,2,2013-03,High Value
CS2597,2012-09-26,78,0,9,2012,26,2012-09,High Value
CS1201,2014-12-23,90,0,12,2014,23,2014-12,High Value
CS3134,2012-09-10,46,1,9,2012,10,2012-09,High Value
CS2655,2013-09-29,51,0,9,2013,29,2013-09,High Value
CS4638,2012-09-10,72,0,9,2012,10,2012-09,High Value
CS1629,2014-02-02,90,0,2,2014,2,2014-02,High Value
CS4304,2012-07-17,58,0,7,2012,17,2012-07,High Value
CS2999,2012-09-29,81,0,9,2012,29,2012-09,High Value
CS3074,2012-05-05,80,0,5,2012,5,2012-05,High Value
CS1461,2015-01-01,49,0,1,2015,1,2015-01,High Value
CS5609,2013-09-02,72,0,9,2013,2,2013-09,High Value
CS3774,2011-12-22,47,0,12,2011,22,2011-12,High Value
CS3613,2013-01-26,72,0,1,2013,26,2013-01,High Value
CS4410,2012-02-29,54,0,2,2012,29,2012-02,High Value
CS3202,2011-12-19,68,0,12,2011,19,2011-12,High Value
CS1842,2013-10-12,71,0,10,2013,12,2013-10,High Value
CS2175,2013-08-17,70,1,8,2013,17,2013-08,High Value
CS2620,2012-01-27,85,0,1,2012,27,2012-01,High Value
CS4856,2012-06-26,73,0,6,2012,26,2012-06,High Value
CS1317,2014-08-20,90,0,8,2014,20,2014-08,High Value
CS5665,2013-06-20,101,0,6,2013,20,2013-06,High Value
CS5067,2014-12-26,59,0,12,2014,26,2014-12,High Value
CS2132,2011-10-03,74,1,10,2011,3,2011-10,Medium Value
CS5393,2012-04-24,102,0,4,2012,24,2012-04,High Value
CS2199,2012-10-19,81,0,10,2012,19,2012-10,High Value
CS2301,2013-02-15,90,0,2,2013,15,2013-02,Medium Value
CS2187,2011-06-14,70,0,6,2011,14,2011-06,High Value
CS3203,2013-09-15,64,0,9,2013,15,2013-09,High Value
CS6041,2014-08-30,49,0,8,2014,30,2014-08,High Value
CS1578,2012-10-16,96,0,10,2012,16,2012-10,High Value
CS4366,2012-08-03,99,0,8,2012,3,2012-08,High Value
CS3510,2011-06-26,92,0,6,2011,26,2011-06,High Value
CS5850,2013-10-20,73,0,10,2013,20,2013-10,High Value
CS4991,2011-06-01,45,0,6,2011,1,2011-06,High Value
CS3280,2012-01-03,58,1,1,2012,3,2012-01,High Value
CS5377,2012-05-04,55,0,5,2012,4,2012-05,Medium Value
CS2846,2014-07-28,84,0,7,2014,28,2014-07,High Value
CS1755,2013-06-02,59,0,6,2013,2,2013-06,High Value
CS4249,2013-03-06,65,0,3,2013,6,2013-03,High Value
CS6041,2012-08-19,78,0,8,2012,19,2012-08,High Value
CS4225,2015-01-12,96,0,1,2015,12,2015-01,High Value
CS1967,2013-06-07,96,0,6,2013,7,2013-06,High Value
CS5254,2015-01-09,84,0,1,2015,9,2015-01,High Value
CS4156,2012-01-28,96,0,1,2012,28,2012-01,Medium Value
CS1700,2013-11-26,51,0,11,2013,26,2013-11,High Value
CS4391,2014-03-11,69,1,3,2014,11,2014-03,High Value
CS2776,2013-07-13,67,0,7,2013,13,2013-07,High Value
CS4963,2012-07-15,39,0,7,2012,15,2012-07,High Value
CS5047,2011-06-25,74,0,6,2011,25,2011-06,High Value
CS1401,2012-09-08,46,0,9,2012,8,2012-09,High Value
CS1121,2012-11-23,80,0,11,2012,23,2012-11,High Value
CS3221,2014-09-08,92,0,9,2014,8,2014-09,High Value
CS4317,2014-11-29,86,0,11,2014,29,2014-11,High Value
CS2078,2014-08-23,43,0,8,2014,23,2014-08,High Value
CS4410,2012-04-09,59,0,4,2012,9,2012-04,High Value
CS4663,2012-06-05,100,0,6,2012,5,2012-06,Medium Value
CS4318,2014-07-04,37,0,7,2014,4,2014-07,High Value
CS2211,2014-10-07,40,0,10,2014,7,2014-10,Medium Value
CS2145,2013-09-13,88,0,9,2013,13,2013-09,High Value
CS3267,2012-09-01,98,0,9,2012,1,2012-09,High Value
CS1885,2012-05-19,85,0,5,2012,19,2012-05,High Value
CS4729,2012-11-01,99,0,11,2012,1,2012-11,High Value
CS3207,2013-11-23,63,1,11,2013,23,2013-11,High Value
CS2552,2011-07-19,76,0,7,2011,19,2011-07,High Value
CS1382,2013-04-13,55,0,4,2013,13,2013-04,High Value
CS4672,2012-05-13,51,0,5,2012,13,2012-05,High Value
CS1532,2013-07-27,39,0,7,2013,27,2013-07,High Value
CS2085,2011-06-28,41,1,6,2011,28,2011-06,High Value
CS1326,2014-10-28,41,0,10,2014,28,2014-10,High Value
CS2525,2014-05-01,70,1,5,2014,1,2014-05,High Value
CS4357,2014-02-04,66,1,2,2014,4,2014-02,High Value
CS2843,2012-03-20,104,0,3,2012,20,2012-03,High Value
CS5663,2013-02-10,82,1,2,2013,10,2013-02,High Value
CS2097,2015-03-08,52,0,3,2015,8,2015-03,High Value
CS5488,2014-10-05,42,0,10,2014,5,2014-10,High Value
CS1143,2013-09-19,88,1,9,2013,19,2013-09,High Value
CS1344,2013-01-21,78,1,1,2013,21,2013-01,High Value
CS3632,2014-08-07,57,0,8,2014,7,2014-08,High Value
CS2832,2012-08-31,60,0,8,2012,31,2012-08,High Value
CS2473,2015-02-28,50,0,2,2015,28,2015-02,High Value
CS1289,2012-10-05,73,0,10,2012,5,2012-10,High Value
CS1174,2014-01-25,96,0,1,2014,25,2014-01,High Value
CS1558,2014-07-22,38,0,7,2014,22,2014-07,High Value
CS3957,2011-07-15,82,0,7,2011,15,2011-07,High Value
CS2246,2013-12-30,78,0,12,2013,30,2013-12,High Value
CS1244,2014-05-09,79,0,5,2014,9,2014-05,High Value
CS1373,2011-09-04,35,0,9,2011,4,2011-09,High Value
CS4993,2013-01-27,84,0,1,2013,27,2013-01,High Value
CS2622,2012-05-29,92,0,5,2012,29,2012-05,High Value
CS1170,2012-01-04,95,0,1,2012,4,2012-01,High Value
CS5821,2011-11-18,42,0,11,2011,18,2011-11,High Value
CS4107,2014-02-04,94,1,2,2014,4,2014-02,High Value
CS2976,2013-07-15,48,0,7,2013,15,2013-07,Medium Value
CS4654,2013-12-03,48,0,12,2013,3,2013-12,High Value
CS5756,2012-07-09,89,0,7,2012,9,2012-07,High Value
CS4102,2014-06-29,47,0,6,2014,29,2014-06,High Value
CS3897,2012-04-08,36,0,4,2012,8,2012-04,High Value
CS3248,2013-12-02,41,0,12,2013,2,2013-12,Medium Value
CS1757,2014-04-19,100,1,4,2014,19,2014-04,High Value
CS5225,2012-02-16,39,1,2,2012,16,2012-02,High Value
CS2186,2012-06-11,91,0,6,2012,11,2012-06,High Value
CS5195,2012-02-05,82,1,2,2012,5,2012-02,High Value
CS1824,2013-05-13,40,0,5,2013,13,2013-05,High Value
CS1115,2014-06-18,95,1,6,2014,18,2014-06,High Value
CS4549,2013-01-30,68,1,1,2013,30,2013-01,High Value
CS3765,2014-09-04,78,1,9,2014,4,2014-09,High Value
CS3336,2013-11-08,94,0,11,2013,8,2013-11,High Value
CS4764,2012-09-02,95,0,9,2012,2,2012-09,High Value
CS3037,2013-04-29,73,0,4,2013,29,2013-04,High Value
CS3002,2013-05-22,51,0,5,2013,22,2013-05,High Value
CS4240,2013-10-10,44,1,10,2013,10,2013-10,High Value
CS3362,2012-06-26,39,1,6,2012,26,2012-06,High Value
CS3387,2011-10-15,65,0,10,2011,15,2011-10,Medium Value
CS6101,2012-08-17,67,0,8,2012,17,2012-08,High Value
CS1812,2013-07-04,40,0,7,2013,4,2013-07,High Value
CS3122,2012-12-21,79,0,12,2012,21,2012-12,High Value
CS2748,2013-08-13,63,1,8,2013,13,2013-08,High Value
CS2244,2014-08-05,42,1,8,2014,5,2014-08,High Value
CS4808,2013-03-22,98,0,3,2013,22,2013-03,High Value
CS3183,2012-09-09,41,0,9,2012,9,2012-09,High Value
CS3983,2012-11-04,80,0,11,2012,4,2012-11,High Value
CS4880,2012-10-29,71,0,10,2012,29,2012-10,High Value
CS1628,2015-02-19,67,0,2,2015,19,2015-02,High Value
CS2551,2013-08-17,104,1,8,2013,17,2013-08,High Value
CS1128,2012-02-08,90,0,2,2012,8,2012-02,High Value
CS1642,2011-09-23,49,0,9,2011,23,2011-09,High Value
CS4667,2012-04-19,63,0,4,2012,19,2012-04,Medium Value
CS5419,2011-09-22,57,0,9,2011,22,2011-09,High Value
CS5996,2011-06-17,55,0,6,2011,17,2011-06,High Value
CS5069,2012-08-23,94,1,8,2012,23,2012-08,High Value
CS2832,2012-01-05,87,0,1,2012,5,2012-01,High Value
CS4854,2011-09-13,97,0,9,2011,13,2011-09,High Value
CS1980,2015-02-27,48,0,2,2015,27,2015-02,High Value
CS2496,2012-11-01,77,0,11,2012,1,2012-11,High Value
CS5565,2011-11-15,55,0,11,2011,15,2011-11,High Value
CS1741,2011-09-16,69,0,9,2011,16,2011-09,High Value
CS2026,2014-09-09,69,1,9,2014,9,2014-09,High Value
CS2713,2014-12-09,72,0,12,2014,9,2014-12,High Value
CS5467,2012-05-28,61,0,5,2012,28,2012-05,High Value
CS5281,2013-11-04,71,0,11,2013,4,2013-11,High Value
CS3056,2013-01-04,91,0,1,2013,4,2013-01,High Value
CS1730,2014-05-27,37,0,5,2014,27,2014-05,High Value
CS5010,2012-03-19,92,0,3,2012,19,2012-03,High Value
CS5558,2013-04-21,74,0,4,2013,21,2013-04,Medium Value
CS5956,2012-06-27,68,1,6,2012,27,2012-06,High Value
CS4320,2013-05-21,39,1,5,2013,21,2013-05,High Value
CS2407,2014-10-17,76,1,10,2014,17,2014-10,High Value
CS5507,2014-05-04,96,0,5,2014,4,2014-05,High Value
CS3942,2012-12-20,54,1,12,2012,20,2012-12,High Value
CS2954,2013-02-28,86,0,2,2013,28,2013-02,High Value
CS4969,2012-11-14,73,0,11,2012,14,2012-11,High Value
CS5342,2012-10-04,36,0,10,2012,4,2012-10,High Value
CS4091,2012-01-13,68,0,1,2012,13,2012-01,High Value
CS4371,2011-12-30,38,0,12,2011,30,2011-12,High Value
CS5234,2011-08-15,52,0,8,2011,15,2011-08,High Value
CS2088,2012-06-05,36,0,6,2012,5,2012-06,Medium Value
CS4642,2013-12-05,86,0,12,2013,5,2013-12,High Value
CS4549,2013-07-26,63,1,7,2013,26,2013-07,High Value
CS3774,2013-03-05,46,0,3,2013,5,2013-03,High Value
CS3943,2011-06-08,44,0,6,2011,8,2011-06,High Value
CS4157,2013-09-21,76,1,9,2013,21,2013-09,High Value
CS1782,2013-02-11,60,0,2,2013,11,2013-02,High Value
CS1361,2014-09-19,67,0,9,2014,19,2014-09,High Value
CS3380,2013-04-13,52,0,4,2013,13,2013-04,High Value
CS4918,2013-04-22,68,0,4,2013,22,2013-04,High Value
CS1301,2012-12-23,79,0,12,2012,23,2012-12,High Value
CS3087,2012-12-15,44,0,12,2012,15,2012-12,High Value
CS3569,2013-10-18,52,0,10,2013,18,2013-10,High Value
CS5203,2011-08-21,79,0,8,2011,21,2011-08,High Value
CS2639,2011-12-12,91,0,12,2011,12,2011-12,High Value
CS2543,2015-01-21,84,0,1,2015,21,2015-01,High Value
CS4900,2014-04-05,50,0,4,2014,5,2014-04,High Value
CS3150,2011-09-29,49,0,9,2011,29,2011-09,High Value
CS4062,2013-01-15,95,0,1,2013,15,2013-01,High Value
CS5420,2013-10-14,100,0,10,2013,14,2013-10,High Value
CS4789,2013-06-15,102,0,6,2013,15,2013-06,High Value
CS2872,2014-10-26,38,0,10,2014,26,2014-10,High Value
CS5956,2012-05-25,58,1,5,2012,25,2012-05,High Value
CS5293,2011-08-14,42,0,8,2011,14,2011-08,High Value
CS3602,2011-10-09,83,0,10,2011,9,2011-10,High Value
CS5392,2015-01-09,81,0,1,2015,9,2015-01,High Value
CS4982,2011-08-11,71,0,8,2011,11,2011-08,Medium Value
CS3014,2013-03-29,91,1,3,2013,29,2013-03,High Value
CS5785,2011-12-20,75,0,12,2011,20,2011-12,High Value
CS3918,2014-10-08,98,0,10,2014,8,2014-10,High Value
CS5754,2012-04-09,91,0,4,2012,9,2012-04,High Value
CS2948,2014-02-19,45,0,2,2014,19,2014-02,High Value
CS4601,2013-03-02,75,0,3,2013,2,2013-03,Medium Value
CS1571,2011-10-09,73,0,10,2011,9,2011-10,High Value
CS4977,2012-02-04,90,0,2,2012,4,2012-02,High Value
CS4173,2012-03-13,63,0,3,2012,13,2012-03,High Value
CS3540,2014-11-30,63,0,11,2014,30,2014-11,High Value
CS3141,2012-12-23,64,0,12,2012,23,2012-12,High Value
CS3631,2013-10-15,62,1,10,2013,15,2013-10,High Value
CS5832,2014-02-17,74,0,2,2014,17,2014-02,High Value
CS1159,2015-01-07,71,0,1,2015,7,2015-01,High Value
CS6071,2013-05-11,39,0,5,2013,11,2013-05,High Value
CS4627,2013-06-05,91,0,6,2013,5,2013-06,High Value
CS2340,2011-10-22,79,0,10,2011,22,2011-10,High Value
CS5316,2012-03-14,89,0,3,2012,14,2012-03,High Value
CS1514,2013-04-24,75,0,4,2013,24,2013-04,High Value
CS5254,2011-10-19,54,0,10,2011,19,2011-10,High Value
CS2503,2012-07-27,84,0,7,2012,27,2012-07,High Value
CS4279,2014-01-10,97,0,1,2014,10,2014-01,High Value
CS3107,2012-07-14,90,0,7,2012,14,2012-07,High Value
CS1647,2014-08-20,56,0,8,2014,20,2014-08,High Value
CS5878,2014-11-09,65,0,11,2014,9,2014-11,Medium Value
CS5134,2012-02-12,37,0,2,2012,12,2012-02,Medium Value
CS4278,2011-06-09,74,0,6,2011,9,2011-06,High Value
CS3493,2012-10-08,70,0,10,2012,8,2012-10,High Value
CS5869,2014-06-28,82,0,6,2014,28,2014-06,High Value
CS2174,2012-03-31,74,0,3,2012,31,2012-03,High Value
CS4603,2014-10-31,54,1,10,2014,31,2014-10,High Value
CS1827,2012-06-17,60,0,6,2012,17,2012-06,High Value
CS2850,2013-01-30,104,0,1,2013,30,2013-01,High Value
CS5829,2012-01-08,48,0,1,2012,8,2012-01,High Value
CS3234,2013-08-04,49,1,8,2013,4,2013-08,High Value
CS4453,2012-01-11,55,0,1,2012,11,2012-01,High Value
CS1778,2015-01-06,97,0,1,2015,6,2015-01,High Value
CS4409,2014-07-17,105,1,7,2014,17,2014-07,High Value
CS4573,2011-09-21,77,0,9,2011,21,2011-09,High Value
CS3550,2013-01-23,71,0,1,2013,23,2013-01,High Value
CS4614,2013-01-14,90,0,1,2013,14,2013-01,High Value
CS5820,2011-10-07,68,0,10,2011,7,2011-10,High Value
CS2816,2014-09-26,39,0,9,2014,26,2014-09,High Value
CS1308,2014-04-25,47,0,4,2014,25,2014-04,High Value
CS4383,2015-03-04,104,0,3,2015,4,2015-03,High Value
CS2280,2014-05-20,49,0,5,2014,20,2014-05,High Value
CS5201,2013-12-15,47,0,12,2013,15,2013-12,High Value
CS1195,2014-10-20,35,0,10,2014,20,2014-10,High Value
CS5042,2015-03-16,98,0,3,2015,16,2015-03,High Value
CS6020,2012-06-25,78,0,6,2012,25,2012-06,High Value
CS4307,2013-02-26,46,0,2,2013,26,2013-02,High Value
CS2423,2014-09-29,62,0,9,2014,29,2014-09,High Value
CS4133,2013-04-14,41,0,4,2013,14,2013-04,High Value
CS4406,2013-07-29,61,0,7,2013,29,2013-07,High Value
CS2949,2012-06-28,61,0,6,2012,28,2012-06,High Value
CS5955,2011-06-19,93,0,6,2011,19,2011-06,Medium Value
CS3261,2011-09-19,59,0,9,2011,19,2011-09,High Value
CS4681,2013-07-04,49,0,7,2013,4,2013-07,High Value
CS1787,2013-11-23,61,0,11,2013,23,2013-11,High Value
CS5363,2012-10-28,37,0,10,2012,28,2012-10,High Value
CS5381,2013-07-10,50,0,7,2013,10,2013-07,Medium Value
CS3610,2011-11-20,71,0,11,2011,20,2011-11,High Value
CS1613,2014-06-21,75,0,6,2014,21,2014-06,High Value
